,mass,ctau_for_eps10em2,ctau_for_eps10em4,ctau_for_eps10em6,ctau_for_eps10em8,br_zdtosm
4341,43630,2.1937605068741484e-12,2.193760506874149e-08,0.00021937605068741485,2.1937605068741486,0.12988630206974436
4342,43640,2.193035221202275e-12,2.1930352212022754e-08,0.0002193035221202276,2.193035221202276,0.12987582296963734
4343,43650,2.192310246621621e-12,2.192310246621621e-08,0.00021923102466216209,2.1923102466216213,0.1298653443385572
4344,43660,2.191585582875744e-12,2.191585582875744e-08,0.00021915855828757438,2.191585582875744,0.1298548661754156
4345,43670,2.1908612297084002e-12,2.1908612297084e-08,0.00021908612297084004,2.1908612297084,0.1298443884791236
4346,43680,2.190137186863555e-12,2.1901371868635548e-08,0.0002190137186863555,2.190137186863555,0.12983391124859167
4347,43690,2.1894134540853675e-12,2.1894134540853672e-08,0.0002189413454085368,2.189413454085368,0.12982343448272954
4348,43700,2.188690031118202e-12,2.188690031118202e-08,0.0002188690031118202,2.188690031118202,0.1298129581804464
4349,43710,2.1879669177066228e-12,2.187966917706623e-08,0.00021879669177066232,2.1879669177066234,0.1298024823406507
4350,43720,2.1872441135953946e-12,2.1872441135953947e-08,0.00021872441135953942,2.1872441135953946,0.12979200696225016
4351,43730,2.1865216185294794e-12,2.1865216185294794e-08,0.000218652161852948,2.18652161852948,0.12978153204415194
4352,43740,2.185799432254043e-12,2.1857994322540436e-08,0.00021857994322540438,2.1857994322540435,0.12977105758526267
4353,43750,2.1850775545144497e-12,2.1850775545144498e-08,0.000218507755451445,2.1850775545144496,0.12976058358448794
4354,43760,2.184355985056264e-12,2.184355985056264e-08,0.0002184355985056264,2.184355985056264,0.12975011004073309
4355,43770,2.183634723625244e-12,2.1836347236252444e-08,0.0002183634723625244,2.1836347236252442,0.1297396369529025
4356,43780,2.1829137699673566e-12,2.1829137699673564e-08,0.0002182913769967356,2.1829137699673566,0.12972916431990011
4357,43790,2.1821931238287565e-12,2.182193123828757e-08,0.0002182193123828757,2.182193123828757,0.129718692140629
4358,43800,2.1814727849558057e-12,2.1814727849558058e-08,0.0002181472784955806,2.181472784955805,0.12970822041399171
4359,43810,2.180750672245332e-12,2.180750672245332e-08,0.00021807506722453326,2.180750672245332,0.12969762538275809
4360,43820,2.1800288680071683e-12,2.1800288680071688e-08,0.00021800288680071683,2.1800288680071684,0.12968703084216035
4361,43830,2.1793073719870245e-12,2.1793073719870245e-08,0.0002179307371987024,2.1793073719870244,0.1296764367910914
4362,43839,2.178586183930817e-12,2.1785861839308168e-08,0.0002178586183930817,2.178586183930817,0.12966584322844354
4363,43850,2.177865303584655e-12,2.1778653035846548e-08,0.00021778653035846556,2.177865303584655,0.1296552501531084
4364,43860,2.1771447306948478e-12,2.177144730694848e-08,0.0002177144730694848,2.177144730694848,0.1296446575639769
4365,43870,2.176424465007901e-12,2.176424465007901e-08,0.00021764244650079016,2.176424465007901,0.12963406545993927
4366,43880,2.175704506270524e-12,2.175704506270525e-08,0.00021757045062705243,2.1757045062705243,0.12962347383988526
4367,43890,2.1749848542296153e-12,2.1749848542296156e-08,0.00021749848542296154,2.1749848542296157,0.12961288270270366
4368,43900,2.174265508632275e-12,2.174265508632276e-08,0.0002174265508632276,2.1742655086322755,0.12960229204728296
4369,43910,2.1735464692257984e-12,2.1735464692257986e-08,0.00021735464692257983,2.173546469225798,0.12959170187251062
4370,43920,2.1728277357576774e-12,2.1728277357576782e-08,0.00021728277357576785,2.1728277357576777,0.1295811121772737
4371,43930,2.1721093079756045e-12,2.172109307975605e-08,0.00021721093079756044,2.1721093079756044,0.1295705229604585
4372,43940,2.17139118562746e-12,2.1713911856274606e-08,0.000217139118562746,2.1713911856274604,0.12955993422095066
4373,43950,2.1706733684613267e-12,2.170673368461327e-08,0.00021706733684613268,2.170673368461327,0.12954934595763512
4374,43960,2.16995585622548e-12,2.1699558562254806e-08,0.00021699558562254806,2.1699558562254797,0.12953875816939614
4375,43970,2.1692386486683933e-12,2.1692386486683933e-08,0.0002169238648668394,2.1692386486683937,0.12952817085511747
4376,43980,2.1685217455387305e-12,2.168521745538731e-08,0.0002168521745538731,2.168521745538731,0.12951758401368196
4377,43990,2.1678051465853506e-12,2.1678051465853517e-08,0.0002167805146585352,2.1678051465853514,0.12950699764397194
4378,44000,2.167088851557315e-12,2.1670888515573156e-08,0.00021670888515573156,2.1670888515573155,0.1294964117448691
4379,44010,2.166370697040672e-12,2.166370697040672e-08,0.00021663706970406722,2.166370697040672,0.1294856970212719
4380,44020,2.165652847735177e-12,2.1656528477351765e-08,0.00021656528477351764,2.1656528477351764,0.12947498280857658
4381,44030,2.1649353033891843e-12,2.164935303389184e-08,0.00021649353033891843,2.1649353033891847,0.12946426910565456
4382,44040,2.164218063751234e-12,2.164218063751234e-08,0.00021642180637512345,2.1642180637512345,0.12945355591137656
4383,44050,2.1635011285700684e-12,2.1635011285700674e-08,0.00021635011285700675,2.163501128570068,0.12944284322461272
4384,44060,2.1627844975946157e-12,2.162784497594616e-08,0.00021627844975946159,2.162784497594616,0.12943213104423235
4385,44070,2.1620681705740082e-12,2.162068170574008e-08,0.00021620681705740075,2.162068170574008,0.1294214193691044
4386,44080,2.1613521472575617e-12,2.1613521472575623e-08,0.00021613521472575625,2.1613521472575625,0.1294107081980968
4387,44089,2.1606364273947973e-12,2.1606364273947973e-08,0.00021606364273947976,2.1606364273947976,0.1293999975300771
4388,44100,2.1599210107354163e-12,2.159921010735416e-08,0.00021599210107354165,2.1599210107354163,0.12938928736391198
4389,44110,2.1592058970293235e-12,2.159205897029324e-08,0.0002159205897029324,2.1592058970293238,0.12937857769846753
4390,44120,2.1584910860266102e-12,2.1584910860266105e-08,0.0002158491086026611,2.158491086026611,0.12936786853260926
4391,44130,2.1577765774775644e-12,2.1577765774775648e-08,0.00021577765774775652,2.157776577477565,0.12935715986520174
4392,44140,2.1570623711326655e-12,2.1570623711326656e-08,0.0002157062371132666,2.1570623711326657,0.12934645169510914
4393,44150,2.156348466742583e-12,2.1563484667425836e-08,0.00021563484667425832,2.1563484667425827,0.1293357440211949
4394,44160,2.1556348640581802e-12,2.1556348640581795e-08,0.000215563486405818,2.15563486405818,0.12932503684232174
4395,44170,2.1549215628305067e-12,2.1549215628305074e-08,0.00021549215628305075,2.1549215628305074,0.12931433015735158
4396,44180,2.1542085628108143e-12,2.1542085628108143e-08,0.00021542085628108144,2.154208562810815,0.12930362396514594
4397,44190,2.153495863750537e-12,2.153495863750537e-08,0.00021534958637505364,2.153495863750537,0.12929291826456546
4398,44200,2.1527834654013013e-12,2.152783465401301e-08,0.00021527834654013018,2.152783465401302,0.12928221305447007
4399,44210,2.1520692571412066e-12,2.1520692571412068e-08,0.0002152069257141207,2.152069257141207,0.12927138156692247
4400,44220,2.1513553508455106e-12,2.1513553508455108e-08,0.00021513553508455108,2.151355350845511,0.1292605506098121
4401,44230,2.1506417462651487e-12,2.1506417462651488e-08,0.00021506417462651485,2.150641746265149,0.12924972018198874
4402,44240,2.149928443151255e-12,2.1499284431512545e-08,0.0002149928443151255,2.1499284431512544,0.12923889028230146
4403,44250,2.1492154412551477e-12,2.1492154412551474e-08,0.00021492154412551477,2.149215441255147,0.12922806090959854
4404,44260,2.14850274032834e-12,2.1485027403283406e-08,0.000214850274032834,2.14850274032834,0.12921723206272775
4405,44270,2.147790340122531e-12,2.1477903401225317e-08,0.00021477903401225312,2.147790340122532,0.1292064037405361
4406,44280,2.1470782403896193e-12,2.147078240389619e-08,0.00021470782403896197,2.14707824038962,0.12919557594186992
4407,44290,2.1463664408816818e-12,2.146366440881681e-08,0.00021463664408816812,2.146366440881682,0.12918474866557486
4408,44300,2.1456549413509925e-12,2.1456549413509924e-08,0.00021456549413509924,2.145654941350992,0.1291739219104959
4409,44310,2.1449437415500133e-12,2.1449437415500127e-08,0.00021449437415500125,2.144943741550013,0.12916309567547749
4410,44320,2.144232841231392e-12,2.1442328412313917e-08,0.00021442328412313918,2.144232841231392,0.1291522699593631
4411,44330,2.1435222401479718e-12,2.143522240147972e-08,0.0002143522240147972,2.1435222401479717,0.12914144476099584
4412,44339,2.1428119380527777e-12,2.1428119380527778e-08,0.00021428119380527782,2.142811938052778,0.1291306200792179
4413,44350,2.1421019346990277e-12,2.142101934699027e-08,0.0002142101934699027,2.142101934699027,0.1291197959128709
4414,44360,2.1413922298401247e-12,2.141392229840125e-08,0.0002141392229840125,2.1413922298401253,0.12910897226079582
4415,44370,2.140682823229665e-12,2.1406828232296648e-08,0.0002140682823229665,2.1406828232296653,0.12909814912183282
4416,44380,2.1399737146214246e-12,2.1399737146214247e-08,0.00021399737146214252,2.139973714621425,0.12908732649482146
4417,44390,2.1392649037693747e-12,2.1392649037693756e-08,0.00021392649037693754,2.139264903769375,0.12907650437860071
4418,44400,2.138556390427668e-12,2.138556390427668e-08,0.00021385563904276683,2.138556390427668,0.1290656827720087
4419,44410,2.1378460491372663e-12,2.137846049137266e-08,0.0002137846049137266,2.137846049137266,0.12905473338174211
4420,44420,2.1371360066340293e-12,2.137136006634029e-08,0.00021371360066340292,2.1371360066340297,0.12904378454205834
4421,44430,2.136426262671404e-12,2.136426262671404e-08,0.0002136426262671404,2.1364262626714035,0.12903283625178488
4422,44440,2.13571681700302e-12,2.1357168170030202e-08,0.000213571681700302,2.13571681700302,0.12902188850974855
4423,44450,2.1350076693826985e-12,2.1350076693826988e-08,0.00021350076693826988,2.135007669382699,0.12901094131477553
4424,44460,2.1342988195644468e-12,2.1342988195644468e-08,0.0002134298819564448,2.1342988195644472,0.12899999466569126
4425,44470,2.13359026730246e-12,2.1335902673024595e-08,0.000213359026730246,2.13359026730246,0.12898904856132054
4426,44480,2.1328820123511124e-12,2.132882012351112e-08,0.0002132882012351113,2.1328820123511125,0.1289781030004875
4427,44490,2.132174054464974e-12,2.1321740544649743e-08,0.00021321740544649745,2.1321740544649743,0.12896715798201558
4428,44500,2.131466393398797e-12,2.1314663933987968e-08,0.0002131466393398797,2.1314663933987967,0.12895621350472747
4429,44510,2.1307590289075216e-12,2.130759028907522e-08,0.0002130759028907522,2.130759028907522,0.12894526956744531
4430,44520,2.1300519607462686e-12,2.130051960746269e-08,0.00021300519607462688,2.1300519607462687,0.12893432616899045
4431,44530,2.1293451886703496e-12,2.1293451886703496e-08,0.00021293451886703497,2.1293451886703494,0.1289233833081836
4432,44540,2.128638712435258e-12,2.1286387124352583e-08,0.0002128638712435258,2.1286387124352584,0.12891244098384474
4433,44550,2.127932531796674e-12,2.127932531796674e-08,0.00021279325317966744,2.127932531796674,0.12890149919479318
4434,44560,2.1272266465104587e-12,2.1272266465104596e-08,0.000212722664651046,2.12722664651046,0.12889055793984766
4435,44570,2.1265210563326653e-12,2.126521056332666e-08,0.00021265210563326664,2.126521056332666,0.12887961721782598
4436,44580,2.1258157610195227e-12,2.125815761019523e-08,0.00021258157610195232,2.1258157610195227,0.12886867702754554
4437,44589,2.1251107603274494e-12,2.1251107603274488e-08,0.00021251107603274493,2.1251107603274497,0.1288577373678228
4438,44600,2.1244060540130437e-12,2.1244060540130435e-08,0.00021244060540130438,2.124406054013044,0.12884679823747372
4439,44610,2.1236995016261257e-12,2.1236995016261254e-08,0.00021236995016261253,2.1236995016261253,0.1288357297981468
4440,44620,2.122993244917403e-12,2.1229932449174035e-08,0.0002122993244917403,2.1229932449174034,0.1288246619301753
4441,44630,2.1222872836427428e-12,2.1222872836427423e-08,0.00021222872836427424,2.1222872836427427,0.12881359463236394
4442,44640,2.121581617558196e-12,2.1215816175581966e-08,0.00021215816175581962,2.1215816175581965,0.1288025279035169
4443,44650,2.1208762464200007e-12,2.120876246420001e-08,0.00021208762464200006,2.1208762464200013,0.1287914617424376
4444,44660,2.120171169984575e-12,2.120171169984575e-08,0.0002120171169984575,2.120171169984575,0.1287803961479288
4445,44670,2.11946638800852e-12,2.11946638800852e-08,0.000211946638800852,2.11946638800852,0.1287693311187925
4446,44680,2.1187619002486223e-12,2.1187619002486232e-08,0.0002118761900248623,2.1187619002486233,0.1287582666538302
4447,44690,2.1180577064618532e-12,2.118057706461853e-08,0.0002118057706461853,2.118057706461853,0.12874720275184254
4448,44700,2.11735380640536e-12,2.1173538064053604e-08,0.00021173538064053602,2.1173538064053603,0.12873613941162948
4449,44710,2.11665019983648e-12,2.11665019983648e-08,0.000211665019983648,2.11665019983648,0.12872507663199034
4450,44720,2.1159468865127267e-12,2.115946886512727e-08,0.00021159468865127268,2.115946886512727,0.1287140144117238
4451,44730,2.1152438661917983e-12,2.1152438661917983e-08,0.00021152438661917983,2.1152438661917983,0.1287029527496278
4452,44740,2.1145411386315752e-12,2.1145411386315756e-08,0.00021145411386315756,2.1145411386315747,0.1286918916444995
4453,44750,2.1138387035901164e-12,2.113838703590117e-08,0.0002113838703590117,2.1138387035901167,0.12868083109513548
4454,44760,2.1131365608256673e-12,2.1131365608256675e-08,0.00021131365608256675,2.113136560825667,0.1286697711003316
4455,44770,2.1124347100966473e-12,2.1124347100966472e-08,0.00021124347100966469,2.1124347100966467,0.128658711658883
4456,44780,2.1117331511616642e-12,2.111733151161664e-08,0.00021117331511616642,2.111733151161664,0.12864765276958426
4457,44790,2.111031883779497e-12,2.111031883779497e-08,0.00021110318837794977,2.1110318837794977,0.1286365944312289
4458,44800,2.1103309077091138e-12,2.1103309077091135e-08,0.00021103309077091136,2.110330907709114,0.1286255366426102
4459,44810,2.1096280673553736e-12,2.1096280673553733e-08,0.00021096280673553732,2.1096280673553736,0.12861434800045465
4460,44820,2.108925519637896e-12,2.108925519637896e-08,0.0002108925519637896,2.108925519637896,0.12860315995107158
4461,44830,2.1082232643148867e-12,2.108223264314887e-08,0.00021082232643148871,2.108223264314887,0.1285919724932425
4462,44839,2.1075213011447407e-12,2.107521301144741e-08,0.000210752130114474,2.1075213011447405,0.12858078562574835
4463,44850,2.1068196298860277e-12,2.1068196298860286e-08,0.00021068196298860284,2.106819629886028,0.12856959934736936
4464,44860,2.1061182502975e-12,2.1061182502974997e-08,0.00021061182502975,2.1061182502975,0.12855841365688506
4465,44870,2.105417162138088e-12,2.1054171621380868e-08,0.0002105417162138088,2.1054171621380875,0.12854722855307416
4466,44880,2.104716365166902e-12,2.1047163651669025e-08,0.00021047163651669016,2.104716365166902,0.1285360440347149
4467,44890,2.1040158591432354e-12,2.104015859143236e-08,0.00021040158591432352,2.104015859143236,0.1285248601005847
4468,44900,2.103315643826557e-12,2.1033156438265564e-08,0.0002103315643826557,2.103315643826557,0.1285136767494603
4469,44910,2.1026157189765145e-12,2.1026157189765145e-08,0.00021026157189765144,2.1026157189765144,0.12850249398011773
4470,44920,2.101916084352936e-12,2.101916084352936e-08,0.0002101916084352936,2.1019160843529363,0.12849131179133236
4471,44930,2.101216739715829e-12,2.101216739715829e-08,0.0002101216739715829,2.101216739715829,0.12848013018187884
4472,44940,2.1005176848253784e-12,2.100517684825378e-08,0.00021005176848253783,2.1005176848253786,0.12846894915053111
4473,44950,2.099818919441946e-12,2.0998189194419464e-08,0.00020998189194419462,2.0998189194419465,0.12845776869606249
4474,44960,2.0991204433260712e-12,2.0991204433260712e-08,0.0002099120443326072,2.0991204433260715,0.12844658881724544
4475,44970,2.098422256238477e-12,2.0984222562384765e-08,0.0002098422256238477,2.0984222562384764,0.1284354095128519
4476,44980,2.097724357940053e-12,2.0977243579400534e-08,0.00020977243579400526,2.097724357940053,0.12842423078165294
4477,44990,2.0970267481918746e-12,2.0970267481918748e-08,0.00020970267481918746,2.0970267481918747,0.12841305262241906
4478,45000,2.0963294267551907e-12,2.0963294267551908e-08,0.00020963294267551912,2.0963294267551915,0.1284018750339201
4479,45010,2.095630160394949e-12,2.095630160394949e-08,0.0002095630160394949,2.095630160394949,0.12839056120849934
4480,45020,2.094931183747456e-12,2.0949311837474555e-08,0.0002094931183747456,2.0949311837474562,0.1283792479992764
4481,45030,2.094232496573146e-12,2.094232496573146e-08,0.00020942324965731466,2.094232496573146,0.1283679354050088
4482,45040,2.093534098632632e-12,2.0935340986326325e-08,0.00020935340986326324,2.0935340986326323,0.12835662342445334
4483,45050,2.092835989686705e-12,2.092835989686705e-08,0.0002092835989686705,2.092835989686705,0.1283453120563662
4484,45060,2.092138169496331e-12,2.092138169496331e-08,0.0002092138169496331,2.092138169496331,0.12833400129950287
4485,45070,2.0914406378226568e-12,2.0914406378226563e-08,0.00020914406378226566,2.0914406378226564,0.12832269115261813
4486,45080,2.0907433944269982e-12,2.0907433944269986e-08,0.00020907433944269982,2.0907433944269984,0.12831138161446606
4487,45089,2.0900464390708543e-12,2.0900464390708536e-08,0.00020900464390708536,2.090046439070853,0.1283000726838
4488,45100,2.089349771515896e-12,2.089349771515896e-08,0.00020893497715158965,2.089349771515896,0.1282887643593726
4489,45110,2.0886533915239723e-12,2.088653391523972e-08,0.0002088653391523972,2.088653391523972,0.12827745663993592
4490,45120,2.0879572988571074e-12,2.087957298857108e-08,0.00020879572988571077,2.087957298857108,0.1282661495242412
4491,45130,2.0872614932775005e-12,2.087261493277501e-08,0.0002087261493277501,2.087261493277501,0.12825484301103895
4492,45140,2.086565974547527e-12,2.0865659745475272e-08,0.00020865659745475276,2.086565974547528,0.12824353709907907
4493,45150,2.0858707424297334e-12,2.0858707424297336e-08,0.00020858707424297336,2.0858707424297336,0.12823223178711074
4494,45160,2.085175796686846e-12,2.0851757966868468e-08,0.00020851757966868466,2.0851757966868467,0.12822092707388238
4495,45170,2.0844811370817643e-12,2.084481137081764e-08,0.00020844811370817639,2.084481137081764,0.12820962295814176
4496,45180,2.0837867633775555e-12,2.083786763377556e-08,0.00020837867633775558,2.083786763377556,0.12819831943863585
4497,45190,2.0830926753374724e-12,2.0830926753374724e-08,0.0002083092675337472,2.0830926753374723,0.1281870165141111
4498,45200,2.0823988727249317e-12,2.0823988727249318e-08,0.0002082398872724932,2.082398872724932,0.12817571418331306
4499,45210,2.0817031688911933e-12,2.081703168891194e-08,0.00020817031688911942,2.081703168891194,0.1281642778340766
4500,45220,2.0810077518586067e-12,2.081007751858607e-08,0.00020810077518586067,2.0810077518586065,0.1281528421238149
4501,45230,2.0803126213897883e-12,2.0803126213897887e-08,0.0002080312621389788,2.0803126213897887,0.12814140705126115
4502,45240,2.079617777247536e-12,2.0796177772475363e-08,0.00020796177772475363,2.0796177772475364,0.1281299726151479
4503,45250,2.0789232191948202e-12,2.07892321919482e-08,0.00020789232191948203,2.07892321919482,0.12811853881420715
4504,45260,2.0782289469947805e-12,2.078228946994781e-08,0.00020782289469947808,2.078228946994781,0.1281071056471699
4505,45270,2.0775349604107352e-12,2.077534960410735e-08,0.0002077534960410735,2.077534960410735,0.12809567311276668
4506,45280,2.076841259206173e-12,2.0768412592061737e-08,0.00020768412592061736,2.0768412592061734,0.12808424120972725
4507,45290,2.076147843144757e-12,2.076147843144757e-08,0.00020761478431447576,2.0761478431447573,0.12807280993678066
4508,45300,2.0754547119903238e-12,2.075454711990324e-08,0.00020754547119903235,2.075454711990324,0.12806137929265515
4509,45310,2.0747618655068785e-12,2.0747618655068784e-08,0.00020747618655068785,2.0747618655068782,0.1280499492760785
4510,45320,2.0740693034586048e-12,2.074069303458605e-08,0.0002074069303458605,2.0740693034586046,0.12803851988577752
4511,45330,2.073377025609856e-12,2.0733770256098567e-08,0.00020733770256098564,2.0733770256098563,0.12802709112047853
4512,45339,2.0726850317251554e-12,2.0726850317251548e-08,0.00020726850317251552,2.0726850317251553,0.12801566297890693
4513,45350,2.0719933215692e-12,2.0719933215691995e-08,0.00020719933215691998,2.0719933215691997,0.1280042354597876
4514,45360,2.071301894906856e-12,2.0713018949068562e-08,0.0002071301894906856,2.071301894906856,0.12799280856184456
4515,45370,2.0706107515031655e-12,2.070610751503165e-08,0.00020706107515031655,2.0706107515031653,0.1279813822838012
4516,45380,2.069919891123337e-12,2.0699198911233372e-08,0.00020699198911233372,2.0699198911233374,0.12796995662438024
4517,45390,2.0692293135327532e-12,2.0692293135327534e-08,0.00020692293135327527,2.069229313532753,0.12795853158230353
4518,45400,2.068539018496966e-12,2.0685390184969663e-08,0.00020685390184969663,2.0685390184969656,0.12794710715629234
4519,45410,2.06784680376096e-12,2.06784680376096e-08,0.000206784680376096,2.0678468037609603,0.1279355471083174
4520,45420,2.067154872978117e-12,2.0671548729781167e-08,0.0002067154872978117,2.067154872978117,0.12792398772279362
4521,45430,2.0664632259131677e-12,2.0664632259131683e-08,0.0002066463225913168,2.0664632259131683,0.12791242899842953
4522,45440,2.0657718623310127e-12,2.0657718623310127e-08,0.0002065771862331013,2.0657718623310126,0.12790087093393282
4523,45450,2.0650807819967245e-12,2.065080781996724e-08,0.00020650807819967243,2.0650807819967243,0.12788931352801053
4524,45460,2.0643899846755464e-12,2.0643899846755458e-08,0.00020643899846755463,2.0643899846755462,0.12787775677936888
4525,45470,2.0636994701328898e-12,2.0636994701328903e-08,0.00020636994701328902,2.0636994701328897,0.1278662006867135
4526,45480,2.0630092381343377e-12,2.0630092381343378e-08,0.0002063009238134337,2.0630092381343377,0.12785464524874926
4527,45490,2.0623192884456448e-12,2.0623192884456448e-08,0.0002062319288445645,2.062319288445645,0.12784309046418038
4528,45500,2.061629620832732e-12,2.061629620832732e-08,0.00020616296208327312,2.061629620832732,0.1278315363317102
4529,45510,2.0609402350616954e-12,2.0609402350616955e-08,0.00020609402350616957,2.0609402350616954,0.12781998285004156
4530,45520,2.060251130898793e-12,2.0602511308987933e-08,0.00020602511308987932,2.0602511308987927,0.1278084300178764
4531,45530,2.0595623081104577e-12,2.059562308110458e-08,0.0002059562308110458,2.0595623081104577,0.12779687783391605
4532,45540,2.058873766463291e-12,2.0588737664632908e-08,0.0002058873766463291,2.0588737664632912,0.12778532629686118
4533,45550,2.0581855057240583e-12,2.0581855057240583e-08,0.0002058185505724058,2.0581855057240577,0.12777377540541154
4534,45560,2.0574975256596974e-12,2.0574975256596984e-08,0.00020574975256596974,2.0574975256596977,0.1277622251582665
4535,45570,2.0568098260373167e-12,2.056809826037317e-08,0.00020568098260373172,2.056809826037317,0.1277506755541243
4536,45580,2.056122406624185e-12,2.056122406624185e-08,0.00020561224066241852,2.056122406624185,0.1277391265916827
4537,45589,2.055435267187748e-12,2.055435267187748e-08,0.00020554352671877483,2.055435267187749,0.1277275782696388
4538,45600,2.054748407495612e-12,2.0547484074956117e-08,0.00020547484074956115,2.0547484074956115,0.1277160305866888
4539,45610,2.0540596095339464e-12,2.0540596095339466e-08,0.0002054059609533946,2.054059609533946,0.1277043456583104
4540,45620,2.05337109274e-12,2.0533710927400003e-08,0.00020533710927400002,2.0533710927400004,0.12769266141657862
4541,45630,2.052682856880538e-12,2.0526828568805382e-08,0.00020526828568805382,2.052682856880538,0.1276809778601764
4542,45640,2.0519949017224906e-12,2.0519949017224906e-08,0.00020519949017224907,2.051994901722491,0.12766929498778604
4543,45650,2.051307227032958e-12,2.0513072270329582e-08,0.0002051307227032958,2.0513072270329578,0.12765761279808913
4544,45660,2.050619832579209e-12,2.050619832579209e-08,0.00020506198325792097,2.0506198325792093,0.12764593128976648
4545,45670,2.0499327181286784e-12,2.0499327181286785e-08,0.00020499327181286783,2.0499327181286784,0.1276342504614983
4546,45680,2.0492458834489654e-12,2.049245883448966e-08,0.00020492458834489656,2.049245883448966,0.12762257031196395
4547,45690,2.048559328307843e-12,2.048559328307843e-08,0.0002048559328307843,2.0485593283078427,0.1276108908398422
4548,45700,2.047873052473245e-12,2.047873052473245e-08,0.00020478730524732452,2.0478730524732454,0.12759921204381106
4549,45710,2.0471870557132757e-12,2.047187055713276e-08,0.00020471870557132757,2.047187055713276,0.12758753392254768
4550,45720,2.046501337796204e-12,2.046501337796204e-08,0.0002046501337796204,2.046501337796204,0.1275758564747287
4551,45730,2.0458158984904623e-12,2.045815898490462e-08,0.00020458158984904625,2.045815898490462,0.12756417969902994
4552,45740,2.0451307375646552e-12,2.0451307375646563e-08,0.0002045130737564656,2.0451307375646555,0.1275525035941266
4553,45750,2.0444458547875488e-12,2.0444458547875487e-08,0.0002044445854787549,2.0444458547875493,0.12754082815869294
4554,45760,2.0437612499280737e-12,2.0437612499280738e-08,0.0002043761249928074,2.0437612499280737,0.12752915339140275
4555,45770,2.043076922755329e-12,2.0430769227553286e-08,0.00020430769227553289,2.043076922755329,0.12751747929092885
4556,45780,2.0423928730385776e-12,2.0423928730385772e-08,0.00020423928730385775,2.0423928730385774,0.12750580585594354
4557,45790,2.041709100547245e-12,2.041709100547245e-08,0.00020417091005472452,2.0417091005472456,0.12749413308511834
4558,45800,2.0410256050509257e-12,2.0410256050509257e-08,0.00020410256050509257,2.0410256050509257,0.12748246097712398
4559,45810,2.0403401526248988e-12,2.0403401526248983e-08,0.00020403401526248986,2.0403401526248985,0.12747064998013152
4560,45820,2.0396549786426548e-12,2.0396549786426554e-08,0.00020396549786426556,2.0396549786426554,0.1274588396947194
4561,45830,2.0389700828729142e-12,2.0389700828729147e-08,0.0002038970082872915,2.038970082872915,0.12744703011954467
4562,45839,2.0382854650845666e-12,2.0382854650845675e-08,0.00020382854650845676,2.038285465084567,0.12743522125326354
4563,45850,2.03760112504667e-12,2.03760112504667e-08,0.000203760112504667,2.03760112504667,0.1274234130945315
4564,45860,2.0369170625284397e-12,2.03691706252844e-08,0.000203691706252844,2.03691706252844,0.12741160564200352
4565,45870,2.036233277299262e-12,2.0362332772992617e-08,0.00020362332772992626,2.036233277299262,0.12739979889433364
4566,45880,2.035549769128682e-12,2.0355497691286828e-08,0.00020355497691286825,2.035549769128683,0.12738799285017524
4567,45890,2.0348665377864155e-12,2.0348665377864155e-08,0.0002034866537786416,2.0348665377864155,0.127376187508181
4568,45900,2.0341835830423368e-12,2.034183583042337e-08,0.0002034183583042337,2.034183583042337,0.1273643828670029
4569,45910,2.0335009046664856e-12,2.0335009046664854e-08,0.00020335009046664856,2.0335009046664854,0.12735257892529211
4570,45920,2.032818502429067e-12,2.0328185024290676e-08,0.00020328185024290677,2.0328185024290675,0.12734077568169924
4571,45930,2.0321363761004444e-12,2.032136376100444e-08,0.0002032136376100444,2.032136376100444,0.1273289731348739
4572,45940,2.0314545254511503e-12,2.0314545254511504e-08,0.00020314545254511505,2.0314545254511507,0.12731717128346526
4573,45950,2.0307729502518764e-12,2.0307729502518765e-08,0.0002030772950251876,2.0307729502518765,0.12730537012612164
4574,45960,2.0300916502734773e-12,2.0300916502734777e-08,0.00020300916502734775,2.030091650273478,0.12729356966149055
4575,45970,2.029410625286973e-12,2.029410625286973e-08,0.0002029410625286973,2.0294106252869732,0.12728176988821902
4576,45980,2.028729875063537e-12,2.028729875063537e-08,0.0002028729875063537,2.0287298750635374,0.12726997080495295
4577,45990,2.028049399374516e-12,2.028049399374516e-08,0.00020280493993745158,2.0280493993745163,0.12725817241033793
4578,46000,2.0273691979914112e-12,2.0273691979914117e-08,0.00020273691979914117,2.0273691979914115,0.12724637470301856
4579,46010,2.026686963524205e-12,2.0266869635242057e-08,0.0002026686963524205,2.026686963524205,0.1272344328391378
4580,46020,2.026005004886739e-12,2.0260050048867392e-08,0.0002026005004886739,2.026005004886739,0.12722249171388236
4581,46030,2.025323321849597e-12,2.0253233218495968e-08,0.00020253233218495967,2.025323321849597,0.1272105513258822
4582,46040,2.0246419141835137e-12,2.0246419141835134e-08,0.0002024641914183514,2.0246419141835137,0.1271986116737667
4583,46050,2.023960781659392e-12,2.0239607816593917e-08,0.0002023960781659392,2.023960781659392,0.1271866727561645
4584,46060,2.0232799240482966e-12,2.023279924048297e-08,0.00020232799240482968,2.0232799240482966,0.12717473457170347
4585,46070,2.0225993411214524e-12,2.0225993411214518e-08,0.00020225993411214518,2.022599341121452,0.1271627971190108
4586,46080,2.0219190326502475e-12,2.0219190326502483e-08,0.00020219190326502482,2.0219190326502483,0.12715086039671292
